Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Total;Valor Total p m2;Zona;Tipo Agregado
Apartamento;Lagoa;2;1;1;100;2900.0;1449.0;420.0;4769.0;47.69;Sul;Apartamento
Apartamento;Leblon;2;2;2;140;6000.0;1800.0;420.0;8220.0;58.71;Sul;Apartamento
Apartamento;Copacabana;1;0;0;45;1700.0;505.0;67.0;2272.0;50.49;Sul;Apartamento
Apartamento;Copacabana;3;0;2;120;6000.0;977.0;234.0;7211.0;60.09;Sul;Apartamento
Apartamento;Botafogo;3;2;1;157;4400.0;1950.0;360.0;6710.0;42.74;Sul;Apartamento
Apartamento;Copacabana;1;0;0;24;1400.0;475.0;53.0;1928.0;80.33;Sul;Apartamento
Apartamento;Leblon;3;1;0;110;4200.0;1100.0;0.0;5300.0;48.18;Sul;Apartamento
Apartamento;Leme;1;0;0;40;1200.0;700.0;633.0;2533.0;63.32;Sul;Apartamento
Apartamento;Copacabana;2;2;1;78;3680.0;841.0;0.0;4521.0;57.96;Sul;Apartamento
Apartamento;Copacabana;3;1;0;177;2100.0;1856.0;0.0;3956.0;22.35;Sul;Apartamento
Apartamento;Copacabana;2;0;0;66;2500.0;911.0;0.0;3411.0;51.68;Sul;Apartamento
Apartamento;Ipanema;2;1;0;70;2900.0;1060.0;202.0;4162.0;59.46;Sul;Apartamento
Apartamento;Laranjeiras;4;1;1;170;5800.0;1700.0;2500.0;10000.0;58.82;Sul;Apartamento
Apartamento;Copacabana;1;0;1;40;1700.0;510.0;23.0;2233.0;55.82;Sul;Apartamento
Apartamento;Ipanema;1;0;1;39;7000.0;460.0;1024.0;8484.0;217.54;Sul;Apartamento
Apartamento;Leblon;1;1;1;57;4300.0;1631.0;304.0;6235.0;109.39;Sul;Apartamento
Apartamento;Flamengo;2;1;0;63;2000.0;805.0;91.0;2896.0;45.97;Sul;Apartamento
Apartamento;Copacabana;4;1;0;250;4500.0;2100.0;0.0;6600.0;26.4;Sul;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;387.0;8887.0;59.25;Sul;Apartamento
Apartamento;Lagoa;3;2;1;120;3500.0;1440.0;426.0;5366.0;44.72;Sul;Apartamento
Apartamento;Copacabana;2;0;0;90;2550.0;670.0;130.0;3350.0;37.22;Sul;Apartamento
Apartamento;Laranjeiras;2;0;0;60;2400.0;150.0;120.0;2670.0;44.5;Sul;Apartamento
Apartamento;Ipanema;2;2;0;110;4200.0;1500.0;250.0;5950.0;54.09;Sul;Apartamento
Apartamento;Catete;2;0;0;70;2100.0;565.0;99.0;2764.0;39.49;Sul;Apartamento
Apartamento;Leme;4;0;1;185;1800.0;2000.0;270.0;4070.0;22.0;Sul;Apartamento
Apartamento;Copacabana;3;0;0;106;2800.0;1052.0;170.0;4022.0;37.94;Sul;Apartamento
Apartamento;Copacabana;3;2;2;200;7000.0;2600.0;480.0;10080.0;50.4;Sul;Apartamento
Apartamento;Botafogo;3;0;0;100;2300.0;670.0;127.0;3097.0;30.97;Sul;Apartamento
Apartamento;Lagoa;2;2;1;100;3500.0;750.0;0.0;4250.0;42.5;Sul;Apartamento
Apartamento;Flamengo;1;0;0;30;1350.0;250.0;40.0;1640.0;54.67;Sul;Apartamento
Apartamento;Leblon;1;1;0;55;3000.0;728.0;183.0;3911.0;71.11;Sul;Apartamento
Apartamento;Leblon;3;2;3;180;8000.0;3000.0;900.0;11900.0;66.11;Sul;Apartamento
Apartamento;Copacabana;2;1;2;75;6490.0;1800.0;200.0;8490.0;113.2;Sul;Apartamento
Apartamento;Lagoa;3;2;1;160;8500.0;2243.0;461.0;11204.0;70.03;Sul;Apartamento
Apartamento;Copacabana;3;1;0;95;2900.0;1200.0;160.0;4260.0;44.84;Sul;Apartamento
Apartamento;Copacabana;3;0;1;110;3000.0;1400.0;0.0;4400.0;40.0;Sul;Apartamento
Apartamento;Copacabana;3;0;0;195;5000.0;1540.0;231.0;6771.0;34.72;Sul;Apartamento
Apartamento;Copacabana;2;0;0;65;2200.0;350.0;20.0;2570.0;39.54;Sul;Apartamento
Apartamento;Laranjeiras;2;1;0;66;2100.0;900.0;93.0;3093.0;46.86;Sul;Apartamento
Apartamento;Ipanema;3;2;1;130;6500.0;1350.0;576.0;8426.0;64.82;Sul;Apartamento
Apartamento;Copacabana;2;1;0;70;2500.0;946.0;125.0;3571.0;51.01;Sul;Apartamento
Apartamento;Botafogo;3;1;3;108;6000.0;1380.0;364.0;7744.0;71.7;Sul;Apartamento
Apartamento;Ipanema;3;1;1;120;5200.0;1700.0;171.0;7071.0;58.92;Sul;Apartamento
Apartamento;Copacabana;1;0;0;27;1200.0;300.0;0.0;1500.0;55.56;Sul;Apartamento
Apartamento;Leblon;2;2;1;94;7500.0;1211.0;0.0;8711.0;92.67;Sul;Apartamento
Apartamento;Copacabana;2;1;1;84;3800.0;737.0;0.0;4537.0;54.01;Sul;Apartamento
Apartamento;Urca;1;0;0;45;2300.0;330.0;75.0;2705.0;60.11;Sul;Apartamento
Apartamento;Copacabana;3;1;1;90;2800.0;930.0;80.0;3810.0;42.33;Sul;Apartamento
Apartamento;Botafogo;2;0;1;122;3000.0;732.0;0.0;3732.0;30.59;Sul;Apartamento
Apartamento;Ipanema;3;1;1;80;3900.0;1368.0;1136.0;6404.0;80.05;Sul;Apartamento
Apartamento;Ipanema;3;1;0;120;4100.0;1100.0;217.0;5417.0;45.14;Sul;Apartamento
Apartamento;Copacabana;2;0;0;80;4300.0;800.0;0.0;5100.0;63.75;Sul;Apartamento
Apartamento;Copacabana;3;1;1;228;3800.0;1800.0;420.0;6020.0;26.4;Sul;Apartamento
