Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Total;Valor Total p m2;Zona;Tipo Agregado
Apartamento;Higienópolis;1;0;0;48;800.0;230.0;0.0;1030.0;21.46;Norte;Apartamento
Apartamento;Cachambi;2;0;0;50;1300.0;301.0;17.0;1618.0;32.36;Norte;Apartamento
Apartamento;Grajaú;2;1;0;70;1500.0;642.0;74.0;2216.0;31.66;Norte;Apartamento
Apartamento;Lins de Vasconcelos;3;1;1;90;1500.0;455.0;14.0;1969.0;21.88;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;0;0;54;950.0;300.0;28.0;1278.0;23.67;Norte;Apartamento
Apartamento;Tijuca;2;1;0;110;1900.0;700.0;138.0;2738.0;24.89;Norte;Apartamento
Apartamento;Olaria;3;1;0;68;1000.0;670.0;0.0;1670.0;24.56;Norte;Apartamento
Apartamento;Tijuca;2;1;0;78;2000.0;700.0;0.0;2700.0;34.62;Norte;Apartamento
Apartamento;Tijuca;1;0;0;48;750.0;772.0;25.0;1547.0;32.23;Norte;Apartamento
Apartamento;Méier;3;1;0;90;1550.0;844.0;80.0;2474.0;27.49;Norte;Apartamento
Apartamento;Maracanã;2;0;0;86;1800.0;600.0;82.0;2482.0;28.86;Norte;Apartamento
Apartamento;Cachambi;2;0;0;60;1000.0;380.0;280.0;1660.0;27.67;Norte;Apartamento
Apartamento;Bonsucesso;2;1;0;77;1500.0;740.0;0.0;2240.0;29.09;Norte;Apartamento
Apartamento;Todos os Santos;3;1;1;78;1450.0;630.0;73.0;2153.0;27.6;Norte;Apartamento
Apartamento;Tijuca;2;1;0;80;1800.0;1100.0;84.0;2984.0;37.3;Norte;Apartamento
Apartamento;Tijuca;3;1;0;172;2700.0;780.0;170.0;3650.0;21.22;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);4;3;2;261;2800.0;2535.0;3900.0;9235.0;35.38;Norte;Apartamento
Apartamento;Olaria;2;1;0;53;1100.0;160.0;0.0;1260.0;23.77;Norte;Apartamento
Apartamento;Jardim Carioca;2;1;0;55;1350.0;430.0;47.0;1827.0;33.22;Norte;Apartamento
Apartamento;Vila Isabel;1;0;0;37;1000.0;285.0;24.0;1309.0;35.38;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;74;1700.0;652.0;104.0;2456.0;33.19;Norte;Apartamento
Apartamento;Méier;2;0;0;56;899.0;402.0;135.0;1436.0;25.64;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;71;1200.0;600.0;54.0;1854.0;26.11;Norte;Apartamento
Apartamento;Tijuca;3;0;0;87;1600.0;650.0;100.0;2350.0;27.01;Norte;Apartamento
Apartamento;Engenho Novo;2;2;0;78;800.0;915.0;55.0;1770.0;22.69;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;95;1600.0;650.0;0.0;2250.0;23.68;Norte;Apartamento
Apartamento;Engenho de Dentro;3;1;1;61;1400.0;498.0;0.0;1898.0;31.11;Norte;Apartamento
Apartamento;Tijuca;3;1;1;78;2500.0;730.0;178.0;3408.0;43.69;Norte;Apartamento
Apartamento;Tijuca;1;0;0;65;1200.0;320.0;0.0;1520.0;23.38;Norte;Apartamento
Apartamento;Maracanã;3;2;3;158;2400.0;1265.0;0.0;3665.0;23.2;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;77;1600.0;850.0;165.0;2615.0;33.96;Norte;Apartamento
Apartamento;Tijuca;3;0;0;75;1800.0;350.0;0.0;2150.0;28.67;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;3;2;173;3200.0;1800.0;0.0;5000.0;28.9;Norte;Apartamento
Apartamento;Tijuca;2;1;1;71;1500.0;600.0;0.0;2100.0;29.58;Norte;Apartamento
Apartamento;Pilares;3;0;0;65;1200.0;350.0;16.0;1566.0;24.09;Norte;Apartamento
Apartamento;Tijuca;2;0;0;50;1800.0;347.0;25.0;2172.0;43.44;Norte;Apartamento
Apartamento;Tijuca;2;0;0;63;1400.0;440.0;61.0;1901.0;30.17;Norte;Apartamento
Apartamento;Tijuca;3;1;0;129;1800.0;850.0;116.0;2766.0;21.44;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;93;1800.0;650.0;95.0;2545.0;27.37;Norte;Apartamento
Apartamento;Maracanã;2;1;0;53;1300.0;492.0;16.0;1808.0;34.11;Norte;Apartamento
Apartamento;Tijuca;3;1;0;164;3500.0;1310.0;257.0;5067.0;30.9;Norte;Apartamento
Apartamento;Água Santa;2;1;0;50;850.0;280.0;12.0;1142.0;22.84;Norte;Apartamento
Apartamento;Tijuca;1;0;0;36;1300.0;295.0;24.0;1619.0;44.97;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;0;84;1500.0;900.0;0.0;2400.0;28.57;Norte;Apartamento
Apartamento;Ilha do Governador;3;1;0;83;1500.0;440.0;132.0;2072.0;24.96;Norte;Apartamento
Apartamento;Olaria;2;0;0;90;1000.0;150.0;0.0;1150.0;12.78;Norte;Apartamento
Apartamento;Maracanã;3;1;0;95;2500.0;600.0;80.0;3180.0;33.47;Norte;Apartamento
Apartamento;Vila da Penha;2;0;0;60;900.0;160.0;25.0;1085.0;18.08;Norte;Apartamento
Apartamento;Engenho Novo;2;0;0;53;1400.0;460.0;12.0;1872.0;35.32;Norte;Apartamento
Apartamento;Engenho Novo;1;1;0;63;700.0;625.0;36.0;1361.0;21.6;Norte;Apartamento
Apartamento;Cachambi;3;0;0;70;900.0;200.0;30.0;1130.0;16.14;Norte;Apartamento
Apartamento;Cachambi;2;1;0;70;950.0;530.0;30.0;1510.0;21.57;Norte;Apartamento
Apartamento;Maracanã;1;1;1;120;1000.0;985.0;150.0;2135.0;17.79;Norte;Apartamento
Apartamento;Tijuca;2;1;1;70;1500.0;890.0;68.0;2458.0;35.11;Norte;Apartamento
Apartamento;Vaz Lobo;2;0;0;70;1000.0;32.0;0.0;1032.0;14.74;Norte;Apartamento
Apartamento;Madureira;2;0;0;40;600.0;415.0;0.0;1015.0;25.38;Norte;Apartamento
Apartamento;Vila Isabel;3;3;1;124;1700.0;1400.0;0.0;3100.0;25.0;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;126;1500.0;1000.0;150.0;2650.0;21.03;Norte;Apartamento
Apartamento;São Francisco Xavier;3;1;1;73;1200.0;520.0;0.0;1720.0;23.56;Norte;Apartamento
Apartamento;Vila Isabel;2;1;0;70;1100.0;550.0;0.0;1650.0;23.57;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;100;2100.0;780.0;140.0;3020.0;30.2;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;3;180;5500.0;1200.0;318.0;7018.0;38.99;Norte;Apartamento
Apartamento;Méier;2;1;0;62;1000.0;600.0;38.0;1638.0;26.42;Norte;Apartamento
Apartamento;Grajaú;2;0;0;65;1400.0;415.0;21.0;1836.0;28.25;Norte;Apartamento
Apartamento;Tijuca;3;1;0;88;2300.0;790.0;885.0;3975.0;45.17;Norte;Apartamento
Apartamento;Tijuca;3;1;0;116;2000.0;790.0;194.0;2984.0;25.72;Norte;Apartamento
Apartamento;Vila Isabel;3;0;0;82;1200.0;664.0;86.0;1950.0;23.78;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;90;1700.0;595.0;0.0;2295.0;25.5;Norte;Apartamento
Apartamento;Penha;2;0;0;64;950.0;180.0;0.0;1130.0;17.66;Norte;Apartamento
Apartamento;Tijuca;1;1;1;84;2000.0;718.0;120.0;2838.0;33.79;Norte;Apartamento
Apartamento;Maracanã;2;0;0;79;1700.0;600.0;0.0;2300.0;29.11;Norte;Apartamento
Apartamento;Tijuca;2;0;0;49;1800.0;180.0;0.0;1980.0;40.41;Norte;Apartamento
Apartamento;Bonsucesso;3;1;0;98;2800.0;390.0;0.0;3190.0;32.55;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;0;49;1050.0;580.0;36.0;1666.0;34.0;Norte;Apartamento
Apartamento;Andaraí;2;1;0;56;1900.0;607.0;89.0;2596.0;46.36;Norte;Apartamento
Apartamento;Quintino Bocaiúva;2;0;0;67;900.0;320.0;0.0;1220.0;18.21;Norte;Apartamento
Apartamento;Inhaúma;3;1;0;60;750.0;236.0;0.0;986.0;16.43;Norte;Apartamento
Apartamento;Grajaú;3;2;1;90;2950.0;700.0;100.0;3750.0;41.67;Norte;Apartamento
Apartamento;Marechal Hermes;2;1;0;70;850.0;200.0;0.0;1050.0;15.0;Norte;Apartamento
Apartamento;Grajaú;1;0;0;30;800.0;283.0;187.0;1270.0;42.33;Norte;Apartamento
Apartamento;Méier;1;0;0;53;900.0;484.0;37.0;1421.0;26.81;Norte;Apartamento
Apartamento;Vila Isabel;2;1;0;63;1300.0;500.0;0.0;1800.0;28.57;Norte;Apartamento
Apartamento;Tijuca;1;1;1;87;1400.0;1057.0;162.0;2619.0;30.1;Norte;Apartamento
Apartamento;Méier;1;0;0;50;1000.0;390.0;16.0;1406.0;28.12;Norte;Apartamento
Apartamento;Tijuca;2;1;0;60;1800.0;420.0;0.0;2220.0;37.0;Norte;Apartamento
Apartamento;Andaraí;1;0;1;30;1100.0;580.0;0.0;1680.0;56.0;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1000.0;390.0;36.0;1426.0;25.93;Norte;Apartamento
Apartamento;Água Santa;2;1;0;70;800.0;250.0;14.0;1064.0;15.2;Norte;Apartamento
Apartamento;Moneró;1;1;0;47;1200.0;290.0;49.0;1539.0;32.74;Norte;Apartamento
Apartamento;Tijuca;2;1;0;70;1850.0;748.0;48.0;2646.0;37.8;Norte;Apartamento
Apartamento;Grajaú;2;0;0;70;1300.0;447.0;0.0;1747.0;24.96;Norte;Apartamento
Apartamento;Tijuca;3;1;1;106;2050.0;872.0;1008.0;3930.0;37.08;Norte;Apartamento
Apartamento;Vila Isabel;2;1;1;79;1300.0;950.0;30.0;2280.0;28.86;Norte;Apartamento
Apartamento;Quintino Bocaiúva;2;0;0;80;900.0;170.0;0.0;1070.0;13.38;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;77;2000.0;580.0;80.0;2660.0;34.55;Norte;Apartamento
Apartamento;Tijuca;2;1;1;81;2350.0;849.0;80.0;3279.0;40.48;Norte;Apartamento
Apartamento;São Francisco Xavier;3;1;0;90;1900.0;210.0;160.0;2270.0;25.22;Norte;Apartamento
Apartamento;Tijuca;3;0;0;98;1700.0;390.0;93.0;2183.0;22.28;Norte;Apartamento
Apartamento;Andaraí;2;0;0;66;700.0;900.0;46.0;1646.0;24.94;Norte;Apartamento
Apartamento;Cachambi;2;0;0;50;900.0;313.0;0.0;1213.0;24.26;Norte;Apartamento
Apartamento;Tijuca;2;1;0;88;1100.0;693.0;32.0;1825.0;20.74;Norte;Apartamento
Apartamento;Lins de Vasconcelos;2;0;0;50;900.0;360.0;13.0;1273.0;25.46;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;0;49;850.0;590.0;37.0;1477.0;30.14;Norte;Apartamento
Apartamento;Engenho Novo;2;1;0;69;1250.0;600.0;0.0;1850.0;26.81;Norte;Apartamento
Apartamento;Cascadura;3;0;0;58;990.0;100.0;0.0;1090.0;18.79;Norte;Apartamento
Apartamento;Tijuca;2;1;0;72;1500.0;734.0;0.0;2234.0;31.03;Norte;Apartamento
Apartamento;Praia da Bandeira;2;1;0;90;1400.0;480.0;85.0;1965.0;21.83;Norte;Apartamento
Apartamento;Tijuca;3;0;0;86;1500.0;690.0;83.0;2273.0;26.43;Norte;Apartamento
Apartamento;Grajaú;2;0;0;53;1200.0;270.0;17.0;1487.0;28.06;Norte;Apartamento
Apartamento;Méier;3;0;0;60;1300.0;450.0;0.0;1750.0;29.17;Norte;Apartamento
Apartamento;Tijuca;2;1;1;70;1600.0;740.0;0.0;2340.0;33.43;Norte;Apartamento
Apartamento;Tijuca;3;2;1;150;2000.0;1700.0;210.0;3910.0;26.07;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1300.0;720.0;85.0;2105.0;30.07;Norte;Apartamento
Apartamento;Vila Isabel;3;1;0;95;1250.0;650.0;60.0;1960.0;20.63;Norte;Apartamento
Apartamento;Andaraí;3;0;0;64;1300.0;310.0;20.0;1630.0;25.47;Norte;Apartamento
Apartamento;Tijuca;2;1;1;85;1600.0;960.0;90.0;2650.0;31.18;Norte;Apartamento
Apartamento;Cachambi;2;1;0;55;1200.0;364.0;0.0;1564.0;28.44;Norte;Apartamento
Apartamento;Méier;2;1;0;77;1000.0;925.0;0.0;1925.0;25.0;Norte;Apartamento
Apartamento;Maracanã;2;1;1;85;2500.0;492.0;0.0;2992.0;35.2;Norte;Apartamento
Apartamento;Tijuca;3;1;1;80;3000.0;967.0;184.0;4151.0;51.89;Norte;Apartamento
Apartamento;Vila Isabel;2;0;0;80;1700.0;450.0;60.0;2210.0;27.62;Norte;Apartamento
Apartamento;Tijuca;2;0;1;48;1700.0;700.0;0.0;2400.0;50.0;Norte;Apartamento
Apartamento;Vila Isabel;2;2;1;91;2000.0;600.0;145.0;2745.0;30.16;Norte;Apartamento
Apartamento;Vila Isabel;3;1;2;79;2200.0;622.0;122.0;2944.0;37.27;Norte;Apartamento
Apartamento;Tijuca;3;2;1;109;2500.0;742.0;105.0;3347.0;30.71;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;81;1800.0;750.0;110.0;2660.0;32.84;Norte;Apartamento
Apartamento;Bonsucesso;2;0;0;61;1100.0;284.0;0.0;1384.0;22.69;Norte;Apartamento
Apartamento;Vila Isabel;1;1;1;50;1050.0;450.0;0.0;1500.0;30.0;Norte;Apartamento
Apartamento;Tijuca;2;1;1;80;1500.0;500.0;30.0;2030.0;25.38;Norte;Apartamento
Apartamento;Tijuca;3;1;2;100;2500.0;1300.0;283.0;4083.0;40.83;Norte;Apartamento
Apartamento;Tijuca;1;0;0;34;1400.0;251.0;24.0;1675.0;49.26;Norte;Apartamento
Apartamento;Engenho de Dentro;2;1;0;66;1000.0;410.0;0.0;1410.0;21.36;Norte;Apartamento
Apartamento;Higienópolis;1;0;0;55;750.0;120.0;0.0;870.0;15.82;Norte;Apartamento
Apartamento;Tijuca;2;1;1;97;2500.0;660.0;0.0;3160.0;32.58;Norte;Apartamento
Apartamento;Méier;3;1;0;100;1000.0;600.0;100.0;1700.0;17.0;Norte;Apartamento
Apartamento;Rocha;2;1;0;68;1000.0;1000.0;0.0;2000.0;29.41;Norte;Apartamento
Apartamento;Tijuca;3;0;0;80;1600.0;350.0;0.0;1950.0;24.38;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;59;700.0;475.0;0.0;1175.0;19.92;Norte;Apartamento
Apartamento;Vila Isabel;2;1;1;70;1500.0;695.0;71.0;2266.0;32.37;Norte;Apartamento
Apartamento;Tijuca;2;1;1;84;2750.0;690.0;182.0;3622.0;43.12;Norte;Apartamento
Apartamento;Andaraí;1;0;0;30;1550.0;403.0;92.0;2045.0;68.17;Norte;Apartamento
Apartamento;Tijuca;1;0;0;42;1500.0;150.0;226.0;1876.0;44.67;Norte;Apartamento
Apartamento;Tijuca;3;2;1;120;2800.0;1600.0;170.0;4570.0;38.08;Norte;Apartamento
Apartamento;Tijuca;3;1;0;81;1750.0;597.0;94.0;2441.0;30.14;Norte;Apartamento
Apartamento;Vila Isabel;2;0;0;82;1700.0;350.0;0.0;2050.0;25.0;Norte;Apartamento
Apartamento;Maracanã;2;0;0;54;2000.0;546.0;25.0;2571.0;47.61;Norte;Apartamento
Apartamento;Jardim Guanabara;3;2;1;98;3400.0;754.0;227.0;4381.0;44.7;Norte;Apartamento
Apartamento;Tijuca;3;0;0;80;1600.0;660.0;98.0;2358.0;29.48;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;2;1;145;2200.0;1036.0;2581.0;5817.0;40.12;Norte;Apartamento
Apartamento;Maracanã;2;0;0;67;1300.0;660.0;51.0;2011.0;30.01;Norte;Apartamento
Apartamento;Vila da Penha;2;0;0;35;900.0;90.0;0.0;990.0;28.29;Norte;Apartamento
Apartamento;Tijuca;3;1;1;82;1800.0;1100.0;112.0;3012.0;36.73;Norte;Apartamento
Apartamento;Tijuca;2;0;0;67;1400.0;480.0;48.0;1928.0;28.78;Norte;Apartamento
Apartamento;Andaraí;2;1;1;80;1500.0;745.0;89.0;2334.0;29.18;Norte;Apartamento
Apartamento;Tijuca;3;0;3;110;2800.0;250.0;235.0;3285.0;29.86;Norte;Apartamento
Apartamento;Andaraí;2;0;0;60;1400.0;550.0;80.0;2030.0;33.83;Norte;Apartamento
Apartamento;Maracanã;2;1;1;85;1999.0;980.0;90.0;3069.0;36.11;Norte;Apartamento
Apartamento;Tijuca;2;1;1;68;1550.0;600.0;0.0;2150.0;31.62;Norte;Apartamento
Apartamento;Tijuca;3;2;1;85;2350.0;900.0;96.0;3346.0;39.36;Norte;Apartamento
Apartamento;Cascadura;2;1;0;70;1300.0;170.0;0.0;1470.0;21.0;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;60;1000.0;420.0;13.0;1433.0;23.88;Norte;Apartamento
Apartamento;Tijuca;3;1;1;126;1800.0;1109.0;162.0;3071.0;24.37;Norte;Apartamento
Apartamento;Méier;3;0;0;60;1000.0;120.0;15.0;1135.0;18.92;Norte;Apartamento
Apartamento;Tijuca;1;0;0;40;1100.0;350.0;50.0;1500.0;37.5;Norte;Apartamento
Apartamento;Tijuca;3;2;1;102;2600.0;798.0;89.0;3487.0;34.19;Norte;Apartamento
Apartamento;Vila Isabel;1;1;0;52;1200.0;468.0;26.0;1694.0;32.58;Norte;Apartamento
Apartamento;Higienópolis;1;0;1;45;800.0;120.0;31.0;951.0;21.13;Norte;Apartamento
Apartamento;Tijuca;3;1;0;125;2500.0;1100.0;200.0;3800.0;30.4;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1700.0;560.0;72.0;2332.0;38.87;Norte;Apartamento
Apartamento;Grajaú;2;1;1;60;1100.0;750.0;96.0;1946.0;32.43;Norte;Apartamento
Apartamento;Tijuca;3;1;0;98;2200.0;630.0;0.0;2830.0;28.88;Norte;Apartamento
Apartamento;Vila Isabel;2;0;0;86;2000.0;468.0;19.0;2487.0;28.92;Norte;Apartamento
Apartamento;Tijuca;4;2;2;300;5000.0;1500.0;380.0;6880.0;22.93;Norte;Apartamento
Apartamento;Tijuca;2;0;0;81;1800.0;665.0;86.0;2551.0;31.49;Norte;Apartamento
Apartamento;Andaraí;1;0;0;30;1300.0;510.0;25.0;1835.0;61.17;Norte;Apartamento
Apartamento;Praça da Bandeira;2;0;0;57;1700.0;604.0;51.0;2355.0;41.32;Norte;Apartamento
Apartamento;Jardim Guanabara;3;2;1;127;2500.0;620.0;293.0;3413.0;26.87;Norte;Apartamento
Apartamento;Vila da Penha;2;1;0;87;1300.0;500.0;0.0;1800.0;20.69;Norte;Apartamento
Apartamento;Engenho Novo;1;0;0;37;600.0;414.0;16.0;1030.0;27.84;Norte;Apartamento
Apartamento;Tijuca;2;0;0;90;1400.0;600.0;35.0;2035.0;22.61;Norte;Apartamento
Apartamento;Vila Kosmos;2;1;0;70;1250.0;218.0;0.0;1468.0;20.97;Norte;Apartamento
Apartamento;Vista Alegre;2;0;0;60;700.0;210.0;0.0;910.0;15.17;Norte;Apartamento
Apartamento;Tijuca;2;0;0;75;1700.0;280.0;0.0;1980.0;26.4;Norte;Apartamento
Apartamento;São Francisco Xavier;2;1;1;58;1000.0;603.0;35.0;1638.0;28.24;Norte;Apartamento
Apartamento;Tijuca;2;0;0;89;1400.0;60.0;0.0;1460.0;16.4;Norte;Apartamento
Apartamento;Tijuca;2;1;0;73;1700.0;500.0;0.0;2200.0;30.14;Norte;Apartamento
Apartamento;Méier;4;2;2;130;3000.0;1200.0;240.0;4440.0;34.15;Norte;Apartamento
Apartamento;Encantado;1;1;0;44;500.0;346.0;0.0;846.0;19.23;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;0;58;900.0;445.0;0.0;1345.0;23.19;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);4;2;2;234;3000.0;1000.0;0.0;4000.0;17.09;Norte;Apartamento
Apartamento;Tijuca;2;1;0;90;1700.0;470.0;91.0;2261.0;25.12;Norte;Apartamento
Apartamento;Campinho;2;1;1;60;1500.0;550.0;0.0;2050.0;34.17;Norte;Apartamento
Apartamento;Engenho de Dentro;2;1;1;70;1200.0;767.0;37.0;2004.0;28.63;Norte;Apartamento
Apartamento;Praça da Bandeira;1;0;0;35;400.0;130.0;0.0;530.0;15.14;Norte;Apartamento
Apartamento;Pilares;3;2;1;82;2200.0;630.0;70.0;2900.0;35.37;Norte;Apartamento
Apartamento;Tijuca;2;1;1;70;1850.0;550.0;0.0;2400.0;34.29;Norte;Apartamento
Apartamento;Méier;3;1;0;66;1300.0;367.0;0.0;1667.0;25.26;Norte;Apartamento
Apartamento;Andaraí;3;2;1;103;1600.0;700.0;160.0;2460.0;23.88;Norte;Apartamento
Apartamento;Tijuca;2;1;0;66;2200.0;712.0;65.0;2977.0;45.11;Norte;Apartamento
Apartamento;Vila Isabel;2;1;0;135;2300.0;570.0;100.0;2970.0;22.0;Norte;Apartamento
Apartamento;Vila da Penha;2;1;0;72;1250.0;220.0;0.0;1470.0;20.42;Norte;Apartamento
Apartamento;Tijuca;4;1;1;190;2800.0;900.0;180.0;3880.0;20.42;Norte;Apartamento
Apartamento;Riachuelo;2;1;1;84;800.0;450.0;0.0;1250.0;14.88;Norte;Apartamento
Apartamento;Vila Isabel;2;0;0;92;1500.0;300.0;88.0;1888.0;20.52;Norte;Apartamento
Apartamento;Tijuca;1;1;0;68;1600.0;447.0;64.0;2111.0;31.04;Norte;Apartamento
Apartamento;Bonsucesso;3;1;0;87;1000.0;755.0;29.0;1784.0;20.51;Norte;Apartamento
Apartamento;Vila Isabel;2;1;0;83;1100.0;600.0;98.0;1798.0;21.66;Norte;Apartamento
Apartamento;Méier;2;1;0;60;1500.0;550.0;13.0;2063.0;34.38;Norte;Apartamento
Apartamento;Vila da Penha;2;0;1;100;1400.0;200.0;363.0;1963.0;19.63;Norte;Apartamento
Apartamento;Engenho Novo;2;1;1;50;980.0;486.0;0.0;1466.0;29.32;Norte;Apartamento
Apartamento;Grajaú;2;0;0;61;1600.0;312.0;51.0;1963.0;32.18;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1500.0;648.0;54.0;2202.0;31.46;Norte;Apartamento
Apartamento;Vila da Penha;2;0;0;60;1300.0;300.0;0.0;1600.0;26.67;Norte;Apartamento
Apartamento;Tijuca;2;0;0;65;1900.0;580.0;87.0;2567.0;39.49;Norte;Apartamento
Apartamento;Méier;3;1;0;85;1300.0;755.0;70.0;2125.0;25.0;Norte;Apartamento
Apartamento;Cachambi;2;0;0;42;880.0;370.0;114.0;1364.0;32.48;Norte;Apartamento
Apartamento;Méier;2;1;0;85;1250.0;450.0;60.0;1760.0;20.71;Norte;Apartamento
Apartamento;Jardim Guanabara;1;1;1;50;1300.0;250.0;0.0;1550.0;31.0;Norte;Apartamento
Apartamento;Méier;2;1;0;66;1000.0;660.0;39.0;1699.0;25.74;Norte;Apartamento
Apartamento;Méier;1;0;0;47;700.0;435.0;162.0;1297.0;27.6;Norte;Apartamento
Apartamento;Andaraí;2;2;1;103;1600.0;600.0;108.0;2308.0;22.41;Norte;Apartamento
Apartamento;Andaraí;3;0;1;97;1650.0;263.0;100.0;2013.0;20.75;Norte;Apartamento
Apartamento;Engenho Novo;1;1;1;51;850.0;509.0;17.0;1376.0;26.98;Norte;Apartamento
Apartamento;Vila da Penha;3;1;1;90;2200.0;250.0;50.0;2500.0;27.78;Norte;Apartamento
Apartamento;Tijuca;3;1;1;140;1800.0;1147.0;0.0;2947.0;21.05;Norte;Apartamento
Apartamento;Tijuca;3;1;0;140;2300.0;680.0;114.0;3094.0;22.1;Norte;Apartamento
Apartamento;Praça da Bandeira;3;1;0;68;1800.0;615.0;0.0;2415.0;35.51;Norte;Apartamento
Apartamento;Grajaú;2;2;1;90;2700.0;1713.0;260.0;4673.0;51.92;Norte;Apartamento
Apartamento;Tijuca;3;1;0;80;1900.0;700.0;60.0;2660.0;33.25;Norte;Apartamento
Apartamento;Bonsucesso;2;0;0;70;1200.0;465.0;0.0;1665.0;23.79;Norte;Apartamento
Apartamento;Méier;2;1;1;70;1300.0;280.0;0.0;1580.0;22.57;Norte;Apartamento
Apartamento;Tijuca;1;0;0;63;1300.0;725.0;50.0;2075.0;32.94;Norte;Apartamento
Apartamento;Méier;1;0;0;55;850.0;340.0;16.0;1206.0;21.93;Norte;Apartamento
Apartamento;Méier;3;0;0;70;1200.0;250.0;135.0;1585.0;22.64;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;158;2500.0;1600.0;262.0;4362.0;27.61;Norte;Apartamento
Apartamento;Bonsucesso;2;0;0;75;1000.0;475.0;0.0;1475.0;19.67;Norte;Apartamento
Apartamento;Jardim Guanabara;3;2;1;125;2680.0;500.0;345.0;3525.0;28.2;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;68;1800.0;700.0;106.0;2606.0;38.32;Norte;Apartamento
Apartamento;Tijuca;3;1;0;107;2300.0;400.0;0.0;2700.0;25.23;Norte;Apartamento
Apartamento;Tijuca;2;0;0;76;1800.0;700.0;24.0;2524.0;33.21;Norte;Apartamento
Apartamento;Engenho de Dentro;3;1;0;75;1000.0;650.0;0.0;1650.0;22.0;Norte;Apartamento
Apartamento;Méier;2;0;0;50;1000.0;322.0;16.0;1338.0;26.76;Norte;Apartamento
Apartamento;Tijuca;1;1;0;55;1600.0;653.0;41.0;2294.0;41.71;Norte;Apartamento
Apartamento;Grajaú;1;0;0;60;1650.0;150.0;25.0;1825.0;30.42;Norte;Apartamento
Apartamento;Tijuca;3;1;1;87;2300.0;559.0;100.0;2959.0;34.01;Norte;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1700.0;630.0;109.0;2439.0;34.84;Norte;Apartamento
Apartamento;Riachuelo;2;1;0;56;1600.0;394.0;16.0;2010.0;35.89;Norte;Apartamento
Apartamento;Tijuca;4;1;0;160;2000.0;1032.0;1056.0;4088.0;25.55;Norte;Apartamento
Apartamento;Tomás Coelho;2;1;0;44;750.0;300.0;20.0;1070.0;24.32;Norte;Apartamento
Apartamento;Tijuca;1;0;0;60;1800.0;470.0;0.0;2270.0;37.83;Norte;Apartamento
Apartamento;Praça da Bandeira;2;1;1;61;1400.0;741.0;0.0;2141.0;35.1;Norte;Apartamento
Apartamento;Vila da Penha;2;0;0;60;1200.0;253.0;0.0;1453.0;24.22;Norte;Apartamento
Apartamento;Grajaú;1;0;1;73;2000.0;600.0;100.0;2700.0;36.99;Norte;Apartamento
Apartamento;Ramos;2;0;0;75;1200.0;250.0;0.0;1450.0;19.33;Norte;Apartamento
Apartamento;Cascadura;2;0;0;50;850.0;140.0;0.0;990.0;19.8;Norte;Apartamento
Apartamento;Tijuca;2;1;1;92;2900.0;907.0;0.0;3807.0;41.38;Norte;Apartamento
Apartamento;Tijuca;3;2;1;135;2000.0;920.0;2400.0;5320.0;39.41;Norte;Apartamento
Apartamento;Maracanã;2;1;1;70;1300.0;766.0;110.0;2176.0;31.09;Norte;Apartamento
Apartamento;Tijuca;2;1;0;66;2300.0;125.0;531.0;2956.0;44.79;Norte;Apartamento
Apartamento;Vila Isabel;2;1;0;70;1600.0;750.0;60.0;2410.0;34.43;Norte;Apartamento
